2090	-9594	3567	-9344	-6256
1932	9498	-6424	-9693	5868
-8280	726	4946	-932	-8205
-4930	-839	9099	7482	3837
5553	2723	4167	-3903	-8174
1186	1774	2160	5854	-7616
8312	-5407	-2691	8242	-6294
-795	-5656	-6930	-2398	8750
-6222	-2873	-2931	-3315	1738
-9913	2221	-6333	-7269	7181
176	9204	-2476	7721	-9491
3636	5483	9313	9655	4576
4378	5880	7401	3324	7534
-1515	6842	4103	6433	8909
8194	9271	-6991	-9952	-3695
-4969	3911	5981	7278	6322
3369	4120	-3422	-6729	-1749
1621	-4364	8349	1209	-9387
8680	7199	2836	4333	3567
-4829	5779	-6153	-2158	8993
5446	-7049	756	491	-1082
4403	-3624	-1502	6943	843
3460	3399	177	5625	-6808
5841	-6448	6719	-5134	-8201
-6124	-323	-7892	6027	421
9958	5333	-5274	-5343	-5453
-8183	4831	-149	-6252	-2529
5661	8633	-5779	-2100	-8421
-7257	-5665	-7637	5699	-4606
309	-560	-6401	2074	8296
-1189	1114	3876	4656	-2759
-2863	3666	-6965	-6270	-2228
-5586	-8649	-5594	-6770	-4200
-6872	-6198	-5086	8531	-6687
4088	-542	3237	4743	288
5271	-664	2430	-6745	8652
6320	2157	-6070	5207	-8961
5797	-8926	-3587	-4868	2133
-5386	6811	9767	-2145	8681
-1202	-7401	-2150	-8224	-2285
-5595	6574	4399	2000	-2048
6307	-6030	-4160	-1489	-8526
-7546	4484	8021	-5139	9146
-9016	3123	8758	301	8683
1648	5270	9577	-344	-5075
-1286	-1898	283	9240	-4753
-5289	-1896	3874	-4445	-9675
4998	8125	7890	7607	-2941
1135	4477	4613	-3375	-6736
-4319	9572	-8158	-570	2018
-8071	-4683	1057	6110	-5864
3611	3876	-9229	-2706	3268
-9226	-56	-9365	-849	6355
388	-6928	4622	5061	9846
9428	6733	4611	2518	-9096
-8402	-8283	-1986	3367	-979
-1813	-7400	-773	9914	3876
-7230	6755	1124	1858	-185
7529	9387	8233	1813	-9587
298	-7619	-6102	1184	-8191
1867	-6115	-5940	-1062	-1531
8416	8170	-359	-3959	-9568
-6862	-9611	-6682	4398	-8042
-1506	-9381	9434	1135	5667
-1911	2258	6349	-5500	5779
-7553	1281	-9524	9125	1691
8919	-6410	-7002	9042	-4855
-3413	8833	-391	-808	7727
-9321	-4094	-7715	2298	-3553
4937	-8303	9369	-5516	-2929
2264	2873	567	2686	5207
4634	-9207	339	-6714	9069
96	5766	-7260	-9985	3448
-5948	-642	-2557	-7915	7102
1452	2252	-2494	-7655	4585
-6421	3854	8758	3962	-836
-7457	-8983	8418	8017	6721
1695	-1422	7253	-7777	-9086
8339	-758	-5200	8372	1132
5907	5997	3118	-1241	-3439
2943	2550	-6846	9953	9006
-7004	-4177	8549	8280	701
-1347	3649	-9311	-5555	6626
2551	-7597	-2885	-9891	7592
8099	-3036	306	9756	7952
-6467	5442	9653	2773	6358
-266	6721	-2102	-2654	897
-2139	-5156	648	552	-4733
-2262	-9457	5207	5810	-609
-4644	9592	-5489	4181	-9830
93	8578	-7617	6653	2837
-654	8602	-2486	-4657	-7746
5911	6156	7601	6919	-3337
-7134	4896	1110	1887	7037
3215	2838	6885	-2162	1927
-9640	6504	-1936	-8636	5286
5453	-5672	-3022	2166	-9504
-7412	-7211	393	1081	5196
5873	1238	-1862	113	9927
2769	4393	4833	3188	6258
5562	-5162	7218	-4592	-8859
762	-5672	41	6472	-3724
-135	-1119	-2992	4567	1590
-8902	718	-2923	-2830	809
-3009	-1311	-8931	5617	-3251
570	2613	-1160	-9043	-421
-288	2033	3644	-716	-3149
-2385	5893	-4929	-5171	3061
9838	8200	864	-7109	1353
464	-177	-7413	7990	-6593
-379	603	3936	6042	-7584
-4120	9409	5098	1132	7111
5191	6392	-5425	714	-9940
9935	-3193	2145	-425	3630
3896	8240	5838	-4331	-8400
1431	4700	7484	-8791	-7438
8487	-7583	4150	2308	3844
-2453	-3423	-2054	-5238	-7216
-766	-8503	7202	4890	3321
1329	8328	-3451	8828	9132
8662	3767	-6490	3616	2989
-2522	-5030	-6335	-5923	2996
-1451	-7316	8268	-71	-3925
2631	-5716	-3402	-1024	-7461
-7263	-7051	226	57	8567
-2032	2194	3988	3486	-5938
1063	8370	-3629	4486	4592
6366	6861	4819	1337	-5527
4159	-1031	7433	-8157	-6775
-1763	9017	-8091	1547	1556
4855	3210	-4224	292	9454
9284	-3758	8936	-5548	5773
5270	-1002	2213	6901	7587
651	2936	-5416	5242	1649
3840	1343	-7512	3746	8669
9653	6866	3440	-1763	3758
-1705	5449	8185	5259	-437
-9077	-9349	-4507	-2858	6131
7909	-3365	-7534	8955	5192
1399	3636	5832	-645	769
8540	-1431	-5369	-6912	8694
-4936	-32	4978	5935	3815
-5620	-9263	8559	4494	4597
-9754	8754	-3033	8133	7585
-105	-4272	3167	4818	6317
1158	354	-6429	1723	-189
5755	-7971	-5650	-4138	-5409
-2114	-3925	5340	-6454	-3248
5258	962	-8581	8196	1420
-7297	3336	8573	6849	4207
-7752	8978	-3209	-2856	-6268
-8571	-2343	-3111	-7965	-6857
-47	1052	-9757	-2620	-6931
-2131	278	-9049	-3073	8879
-8551	-4052	4752	-7748	-9470
3955	4729	-148	3669	6949
-9225	-1522	6302	-8708	3438
9874	-2800	6244	941	-1497
-705	-998	4734	4232	794
121	-8728	-9554	-3343	9943
31	5184	-1932	-8451	-6896
-4913	1789	8234	353	-3600
-6817	6839	2762	-6560	9040
-8155	-120	7219	1743	6634
5647	-7184	8234	-9508	-341
9149	1747	-4389	7175	-6799
-8718	79	9228	7884	-2060
-789	-1820	6948	4030	-610
4284	7781	1235	4284	6420
1810	-3920	-6283	-7736	-2769
-5480	-8630	3102	-3724	-4031
-735	-8662	1741	4693	-7793
-3187	6282	-8246	851	-2930
8285	-1788	-4198	-5055	-1173
